Time,Queue 0 Product 0,Queue 0 Product 1,Queue 1 Product 0,Queue 1 Product 1,Queue 2 Product 0,Queue 2 Product 1,Queue 3 Product 0,Queue 3 Product 1,Demand Queue Product 0,Demand Queue Product 1,Machine 1 Current Product,Machine 3 Current Product
517,138,50,2,0,1,0,0,0,150,50,0,None
518,138,50,2,0,1,0,0,0,150,50,0,None
519,138,50,2,0,1,0,0,0,150,50,0,None
520,138,50,2,0,1,0,0,0,150,50,0,None
521,138,50,2,0,1,0,0,0,150,50,0,None
522,138,50,2,0,1,0,0,0,150,50,0,None
523,138,50,2,0,1,0,0,0,150,50,0,None
524,138,50,2,0,1,0,0,0,150,50,0,None
525,138,50,2,0,1,0,0,0,150,50,0,None
526,138,50,2,0,1,0,0,0,150,50,0,None
527,138,50,2,0,1,0,0,0,150,50,0,None
528,138,50,2,0,1,0,0,0,150,50,0,None
529,138,50,2,0,1,0,0,0,150,50,0,None
530,138,50,2,0,1,0,0,0,150,50,0,None
531,138,50,2,0,1,0,0,0,150,50,0,None
532,138,50,2,0,1,0,0,0,150,50,0,None
533,138,50,2,0,1,0,0,0,150,50,0,None
534,138,50,2,0,1,0,0,0,150,50,0,None
535,138,50,2,0,1,0,0,0,150,50,0,None
536,138,50,2,0,1,0,0,0,150,50,0,None
537,138,50,2,0,1,0,0,0,150,50,0,None
538,138,50,2,0,1,0,0,0,150,50,0,None
539,138,50,2,0,1,0,0,0,150,50,0,None
540,138,50,2,0,1,0,0,0,150,50,0,None
541,138,50,2,0,1,0,0,0,150,50,0,None
542,138,50,2,0,1,0,0,0,150,50,0,None
543,138,50,1,0,2,0,0,0,150,50,0,None
544,138,50,1,0,2,0,0,0,150,50,0,None
545,138,50,1,0,2,0,0,0,150,50,0,None
546,138,50,1,0,2,0,0,0,150,50,0,None
547,138,50,1,0,2,0,0,0,150,50,0,None
548,138,50,1,0,2,0,0,0,150,50,0,None
549,138,50,1,0,2,0,0,0,150,50,0,None
550,138,50,1,0,2,0,0,0,150,50,0,None
551,138,50,1,0,2,0,0,0,150,50,0,None
552,138,50,1,0,2,0,0,0,150,50,0,None
553,138,50,1,0,2,0,0,0,150,50,0,None
554,138,50,1,0,2,0,0,0,150,50,0,None
555,138,50,1,0,2,0,0,0,150,50,0,None
556,138,50,1,0,2,0,0,0,150,50,0,None
557,138,50,1,0,2,0,0,0,150,50,0,None
558,138,50,1,0,2,0,0,0,150,50,0,None
559,138,50,1,0,2,0,0,0,150,50,0,None
560,138,50,1,0,2,0,0,0,150,50,0,None
561,138,50,1,0,2,0,0,0,150,50,0,None
562,138,50,1,0,2,0,0,0,150,50,0,None
563,138,50,1,0,2,0,0,0,150,50,0,None
564,138,50,1,0,2,0,0,0,150,50,0,None
565,138,50,1,0,2,0,0,0,150,50,0,None
566,138,50,1,0,2,0,0,0,150,50,0,None
567,138,50,1,0,2,0,0,0,150,50,0,None
568,138,50,1,0,2,0,0,0,150,50,0,None
569,138,50,1,0,2,0,0,0,150,50,0,None
570,138,50,1,0,2,0,0,0,150,50,0,None
571,138,50,1,0,2,0,0,0,150,50,0,None
572,138,50,1,0,2,0,0,0,150,50,0,None
573,138,50,0,0,3,0,0,0,150,50,0,None
574,138,50,0,0,3,0,0,0,150,50,0,None
575,138,50,0,0,3,0,0,0,150,50,0,None
576,138,50,0,0,3,0,0,0,150,50,0,None
577,138,50,0,0,3,0,0,0,150,50,0,None
578,138,50,0,0,3,0,0,0,150,50,0,None
579,138,50,0,0,3,0,0,0,150,50,0,None
580,138,50,0,0,3,0,0,0,150,50,0,None
581,138,50,0,0,3,0,0,0,150,50,0,None
582,138,50,0,0,3,0,0,0,150,50,0,None
583,138,50,0,0,3,0,0,0,150,50,0,None
584,138,50,0,0,3,0,0,0,150,50,0,None
585,138,50,0,0,3,0,0,0,150,50,0,None
586,138,50,0,0,3,0,0,0,150,50,0,None
587,138,50,0,0,3,0,0,0,150,50,0,None
588,138,50,0,0,3,0,0,0,150,50,0,None
589,138,50,0,0,3,0,0,0,150,50,0,None
590,138,50,0,0,3,0,0,0,150,50,0,None
591,138,50,0,0,3,0,0,0,150,50,0,None
592,138,50,0,0,3,0,0,0,150,50,0,None
593,138,50,0,0,3,0,0,0,150,50,0,None
594,138,50,0,0,3,0,0,0,150,50,0,None
595,138,50,0,0,3,0,0,0,150,50,0,None
596,138,50,0,0,3,0,0,0,150,50,0,None
597,138,50,0,0,3,0,0,0,150,50,0,None
598,138,50,0,0,3,0,0,0,150,50,0,None
599,138,50,0,0,3,0,0,0,150,50,0,None
600,138,50,0,0,3,0,0,0,150,50,0,None
601,138,50,0,0,3,0,0,0,150,50,0,None
602,138,50,0,0,3,0,0,0,150,50,0,None
603,138,50,0,0,4,0,0,0,150,50,0,None
604,138,50,0,0,4,0,0,0,150,50,0,None
605,138,50,0,0,4,0,0,0,150,50,0,None
606,138,50,0,0,4,0,0,0,150,50,0,None
607,138,50,0,0,4,0,0,0,150,50,0,None
608,138,50,0,0,4,0,0,0,150,50,0,None
609,138,50,0,0,4,0,0,0,150,50,0,None
610,138,50,0,0,4,0,0,0,150,50,0,None
611,138,50,0,0,4,0,0,0,150,50,0,None
612,138,50,0,0,4,0,0,0,150,50,0,None
613,138,50,0,0,4,0,0,0,150,50,0,None
614,138,50,0,0,4,0,0,0,150,50,0,None
615,138,50,0,0,4,0,0,0,150,50,0,None
616,138,50,0,0,4,0,0,0,150,50,0,None
617,138,50,0,0,4,0,0,0,150,50,0,None
618,138,50,0,0,0,0,3,0,150,50,0,0
619,138,50,0,0,0,0,3,0,150,50,0,0
620,138,50,0,0,0,0,3,0,150,50,0,0
621,138,50,0,0,0,0,3,0,150,50,0,0
622,138,50,0,0,0,0,3,0,150,50,0,0
623,138,50,0,0,0,0,3,0,150,50,0,0
624,138,50,0,0,0,0,3,0,150,50,0,0
625,138,50,0,0,0,0,3,0,150,50,0,0
626,138,50,0,0,0,0,3,0,150,50,0,0
627,138,50,0,0,0,0,3,0,150,50,0,0
628,138,50,0,0,0,0,3,0,150,50,0,0
629,138,50,0,0,0,0,3,0,150,50,0,0
630,138,50,0,0,0,0,3,0,150,50,0,0
631,138,50,0,0,0,0,3,0,150,50,0,0
632,138,50,0,0,0,0,3,0,150,50,0,0
633,138,50,0,0,0,0,3,0,150,50,0,0
634,138,50,0,0,0,0,3,0,150,50,0,0
635,138,50,0,0,0,0,3,0,150,50,0,0
636,138,50,0,0,0,0,3,0,150,50,0,0
637,138,50,0,0,0,0,3,0,150,50,0,0
638,138,50,0,0,0,0,3,0,150,50,0,0
639,138,50,0,0,0,0,3,0,150,50,0,0
640,138,50,0,0,0,0,3,0,150,50,0,0
641,138,50,0,0,0,0,3,0,150,50,0,0
642,138,50,0,0,0,0,3,0,150,50,0,0
643,138,50,0,0,0,0,3,0,150,50,0,0
644,138,50,0,0,0,0,3,0,150,50,0,0
645,138,50,0,0,0,0,3,0,150,50,0,0
646,138,50,0,0,0,0,3,0,150,50,0,0
647,138,50,0,0,0,0,3,0,150,50,0,0
648,138,50,0,0,0,0,3,0,150,50,0,0
649,138,50,0,0,0,0,3,0,150,50,0,0
650,138,50,0,0,0,0,3,0,150,50,0,0
651,138,50,0,0,0,0,3,0,150,50,0,0
652,138,50,0,0,0,0,3,0,150,50,0,0
653,138,50,0,0,0,0,3,0,150,50,0,0
654,138,50,0,0,0,0,3,0,150,50,0,0
655,138,50,0,0,0,0,3,0,150,50,0,0
656,138,50,0,0,0,0,3,0,150,50,0,0
657,138,50,0,0,0,0,3,0,150,50,0,0
658,138,50,0,0,0,0,3,0,150,50,0,0
659,138,50,0,0,0,0,3,0,150,50,0,0
660,138,50,0,0,0,0,3,0,150,50,0,0
661,138,50,0,0,0,0,3,0,150,50,0,0
662,138,50,0,0,0,0,3,0,150,50,0,0
663,138,50,0,0,0,0,3,0,149,50,0,0
663,138,50,0,0,0,0,2,0,149,50,0,0
664,138,50,0,0,0,0,2,0,149,50,0,0
665,138,50,0,0,0,0,2,0,149,50,0,0
666,138,50,0,0,0,0,2,0,149,50,0,0
667,138,50,0,0,0,0,2,0,149,50,0,0
668,138,50,0,0,0,0,2,0,149,50,0,0
669,138,50,0,0,0,0,2,0,149,50,0,0
670,138,50,0,0,0,0,2,0,149,50,0,0
671,138,50,0,0,0,0,2,0,149,50,0,0
672,138,50,0,0,0,0,2,0,149,50,0,0
673,138,50,0,0,0,0,2,0,149,50,0,0
674,138,50,0,0,0,0,2,0,149,50,0,0
675,138,50,0,0,0,0,2,0,149,50,0,0
676,138,50,0,0,0,0,2,0,149,50,0,0
677,138,50,0,0,0,0,2,0,149,50,0,0
678,138,50,0,0,0,0,2,0,149,50,0,0
679,138,50,0,0,0,0,2,0,149,50,0,0
680,138,50,0,0,0,0,2,0,149,50,0,0
681,138,50,0,0,0,0,2,0,149,50,0,0
682,138,50,0,0,0,0,2,0,149,50,0,0
683,138,50,0,0,0,0,2,0,149,50,0,0
684,138,50,0,0,0,0,2,0,149,50,0,0
685,138,50,0,0,0,0,2,0,149,50,0,0
686,138,50,0,0,0,0,2,0,149,50,0,0
687,138,50,0,0,0,0,2,0,149,50,0,0
688,138,50,0,0,0,0,2,0,149,50,0,0
689,138,50,0,0,0,0,2,0,149,50,0,0
690,138,50,0,0,0,0,2,0,149,50,0,0
691,138,50,0,0,0,0,2,0,149,50,0,0
692,138,50,0,0,0,0,2,0,149,50,0,0
693,138,50,0,0,0,0,2,0,148,50,0,0
693,138,50,0,0,0,0,1,0,148,50,0,0
694,138,50,0,0,0,0,1,0,148,50,0,0
695,138,50,0,0,0,0,1,0,148,50,0,0
696,138,50,0,0,0,0,1,0,148,50,0,0
697,138,50,0,0,0,0,1,0,148,50,0,0
698,138,50,0,0,0,0,1,0,148,50,0,0
699,138,50,0,0,0,0,1,0,148,50,0,0
700,138,50,0,0,0,0,1,0,148,50,0,0
701,138,50,0,0,0,0,1,0,148,50,0,0
702,138,50,0,0,0,0,1,0,148,50,0,0
703,138,50,0,0,0,0,1,0,148,50,0,0
704,138,50,0,0,0,0,1,0,148,50,0,0
705,138,50,0,0,0,0,1,0,148,50,0,0
706,138,50,0,0,0,0,1,0,148,50,0,0
707,138,50,0,0,0,0,1,0,148,50,0,0
708,138,50,0,0,0,0,1,0,148,50,0,0
709,138,50,0,0,0,0,1,0,148,50,0,0
710,138,50,0,0,0,0,1,0,148,50,0,0
711,138,50,0,0,0,0,1,0,148,50,0,0
712,138,50,0,0,0,0,1,0,148,50,0,0
713,138,50,0,0,0,0,1,0,148,50,0,0
714,138,50,0,0,0,0,1,0,148,50,0,0
715,138,50,0,0,0,0,1,0,148,50,0,0
716,138,50,0,0,0,0,1,0,148,50,0,0
717,138,50,0,0,0,0,1,0,148,50,0,0
718,138,50,0,0,0,0,1,0,148,50,0,0
719,138,50,0,0,0,0,1,0,148,50,0,0
720,138,50,0,0,0,0,1,0,148,50,0,0
721,138,50,0,0,0,0,1,0,148,50,0,0
722,138,50,0,0,0,0,1,0,148,50,0,0
723,134,50,3,0,0,0,1,0,147,50,0,0
723,134,50,3,0,0,0,0,0,147,50,0,0
724,134,50,3,0,0,0,0,0,147,50,0,0
725,134,50,3,0,0,0,0,0,147,50,0,0
726,134,50,3,0,0,0,0,0,147,50,0,0
727,134,50,3,0,0,0,0,0,147,50,0,0
728,134,50,3,0,0,0,0,0,147,50,0,0
729,134,50,3,0,0,0,0,0,147,50,0,0
730,134,50,3,0,0,0,0,0,147,50,0,0
731,134,50,3,0,0,0,0,0,147,50,0,0
732,134,50,3,0,0,0,0,0,147,50,0,0
733,134,50,3,0,0,0,0,0,147,50,0,0
734,134,50,3,0,0,0,0,0,147,50,0,0
735,134,50,3,0,0,0,0,0,147,50,0,0
736,134,50,3,0,0,0,0,0,147,50,0,0
737,134,50,3,0,0,0,0,0,147,50,0,0
738,134,50,3,0,0,0,0,0,147,50,0,0
739,134,50,3,0,0,0,0,0,147,50,0,0
740,134,50,3,0,0,0,0,0,147,50,0,0
741,134,50,3,0,0,0,0,0,147,50,0,0
742,134,50,3,0,0,0,0,0,147,50,0,0
743,134,50,3,0,0,0,0,0,147,50,0,0
744,134,50,3,0,0,0,0,0,147,50,0,0
745,134,50,3,0,0,0,0,0,147,50,0,0
746,134,50,3,0,0,0,0,0,147,50,0,0
747,134,50,3,0,0,0,0,0,147,50,0,0
748,134,50,3,0,0,0,0,0,147,50,0,0
749,134,50,3,0,0,0,0,0,147,50,0,0
750,134,50,3,0,0,0,0,0,147,50,0,0
751,134,50,3,0,0,0,0,0,147,50,0,0
752,134,50,3,0,0,0,0,0,147,50,0,0
753,134,50,2,0,1,0,0,0,146,50,0,0
753,134,50,2,0,1,0,0,0,146,50,0,0
754,134,50,2,0,1,0,0,0,146,50,0,0
755,134,50,2,0,1,0,0,0,146,50,0,0
756,134,50,2,0,1,0,0,0,146,50,0,0
757,134,50,2,0,1,0,0,0,146,50,0,0
758,134,50,2,0,1,0,0,0,146,50,0,0
759,134,50,2,0,1,0,0,0,146,50,0,0
760,134,50,2,0,1,0,0,0,146,50,0,0
761,134,50,2,0,1,0,0,0,146,50,0,0
762,134,50,2,0,1,0,0,0,146,50,0,0
763,134,50,2,0,1,0,0,0,146,50,0,0
764,134,50,2,0,1,0,0,0,146,50,0,0
765,134,50,2,0,1,0,0,0,146,50,0,0
766,134,50,2,0,1,0,0,0,146,50,0,0
767,134,50,2,0,1,0,0,0,146,50,0,0
768,134,50,2,0,1,0,0,0,146,50,0,0
769,134,50,2,0,1,0,0,0,146,50,0,0
770,134,50,2,0,1,0,0,0,146,50,0,0
771,134,50,2,0,1,0,0,0,146,50,0,0
772,134,50,2,0,1,0,0,0,146,50,0,0
773,134,50,2,0,1,0,0,0,146,50,0,0
774,134,50,2,0,1,0,0,0,146,50,0,0
775,134,50,2,0,1,0,0,0,146,50,0,0
776,134,50,2,0,1,0,0,0,146,50,0,0
777,134,50,2,0,1,0,0,0,146,50,0,0
778,134,50,2,0,1,0,0,0,146,50,0,0
779,134,50,2,0,1,0,0,0,146,50,0,0
780,134,50,2,0,1,0,0,0,146,50,0,0
781,134,50,2,0,1,0,0,0,146,50,0,0
782,134,50,2,0,1,0,0,0,146,50,0,0
783,134,50,1,0,2,0,0,0,146,50,0,0
784,134,50,1,0,2,0,0,0,146,50,0,0
785,134,50,1,0,2,0,0,0,146,50,0,0
786,134,50,1,0,2,0,0,0,146,50,0,0
787,134,50,1,0,2,0,0,0,146,50,0,0
788,134,50,1,0,2,0,0,0,146,50,0,0
789,134,50,1,0,2,0,0,0,146,50,0,0
790,134,50,1,0,2,0,0,0,146,50,0,0
791,134,50,1,0,2,0,0,0,146,50,0,0
792,134,50,1,0,2,0,0,0,146,50,0,0
793,134,50,1,0,2,0,0,0,146,50,0,0
794,134,50,1,0,2,0,0,0,146,50,0,0
795,134,50,1,0,2,0,0,0,146,50,0,0
796,134,50,1,0,2,0,0,0,146,50,0,0
797,134,50,1,0,2,0,0,0,146,50,0,0
798,134,50,1,0,2,0,0,0,146,50,0,0
799,134,50,1,0,2,0,0,0,146,50,0,0
800,134,50,1,0,2,0,0,0,146,50,0,0
801,134,50,1,0,2,0,0,0,146,50,0,0
802,134,50,1,0,2,0,0,0,146,50,0,0
803,134,50,1,0,2,0,0,0,146,50,0,0
804,134,50,1,0,2,0,0,0,146,50,0,0
805,134,50,1,0,2,0,0,0,146,50,0,0
806,134,50,1,0,2,0,0,0,146,50,0,0
807,134,50,1,0,2,0,0,0,146,50,0,0
808,134,50,1,0,2,0,0,0,146,50,0,0
809,134,50,1,0,2,0,0,0,146,50,0,0
810,134,50,1,0,2,0,0,0,146,50,0,0
811,134,50,1,0,2,0,0,0,146,50,0,0
812,134,50,1,0,2,0,0,0,146,50,0,0
813,134,50,0,0,3,0,0,0,146,50,0,0
814,134,50,0,0,3,0,0,0,146,50,0,0
815,134,50,0,0,3,0,0,0,146,50,0,0
816,134,50,0,0,3,0,0,0,146,50,0,0
817,134,50,0,0,3,0,0,0,146,50,0,0
818,134,50,0,0,3,0,0,0,146,50,0,0
819,134,50,0,0,3,0,0,0,146,50,0,0
820,134,50,0,0,3,0,0,0,146,50,0,0
821,134,50,0,0,3,0,0,0,146,50,0,0
822,134,50,0,0,3,0,0,0,146,50,0,0
823,134,50,0,0,3,0,0,0,146,50,0,0
824,134,50,0,0,3,0,0,0,146,50,0,0
825,134,50,0,0,3,0,0,0,146,50,0,0
826,134,50,0,0,3,0,0,0,146,50,0,0
827,134,50,0,0,3,0,0,0,146,50,0,0
828,134,50,0,0,3,0,0,0,146,50,0,0
829,134,50,0,0,3,0,0,0,146,50,0,0
830,134,50,0,0,3,0,0,0,146,50,0,0
831,134,50,0,0,3,0,0,0,146,50,0,0
832,134,50,0,0,3,0,0,0,146,50,0,0
833,134,50,0,0,3,0,0,0,146,50,0,0
834,134,50,0,0,3,0,0,0,146,50,0,0
835,134,50,0,0,3,0,0,0,146,50,0,0
836,134,50,0,0,3,0,0,0,146,50,0,0
837,134,50,0,0,3,0,0,0,146,50,0,0
838,134,50,0,0,3,0,0,0,146,50,0,0
839,134,50,0,0,3,0,0,0,146,50,0,0
840,134,50,0,0,3,0,0,0,146,50,0,0
841,134,50,0,0,3,0,0,0,146,50,0,0
842,134,50,0,0,3,0,0,0,146,50,0,0
843,134,50,0,0,4,0,0,0,146,50,0,0
844,134,50,0,0,4,0,0,0,146,50,0,0
845,134,50,0,0,4,0,0,0,146,50,0,0
846,134,50,0,0,4,0,0,0,146,50,0,0
847,134,50,0,0,4,0,0,0,146,50,0,0
848,134,50,0,0,4,0,0,0,146,50,0,0
849,134,50,0,0,4,0,0,0,146,50,0,0
850,134,50,0,0,4,0,0,0,146,50,0,0
851,134,50,0,0,4,0,0,0,146,50,0,0
852,134,50,0,0,4,0,0,0,146,50,0,0
853,134,50,0,0,4,0,0,0,146,50,0,0
854,134,50,0,0,4,0,0,0,146,50,0,0
855,134,50,0,0,4,0,0,0,146,50,0,0
856,134,50,0,0,4,0,0,0,146,50,0,0
857,134,50,0,0,4,0,0,0,146,50,0,0
858,134,50,0,0,0,0,3,0,146,50,0,0
859,134,50,0,0,0,0,3,0,146,50,0,0
860,134,50,0,0,0,0,3,0,146,50,0,0
861,134,50,0,0,0,0,3,0,146,50,0,0
862,134,50,0,0,0,0,3,0,146,50,0,0
863,134,50,0,0,0,0,3,0,146,50,0,0
864,134,50,0,0,0,0,3,0,146,50,0,0
865,134,50,0,0,0,0,3,0,146,50,0,0
866,134,50,0,0,0,0,3,0,146,50,0,0
867,134,50,0,0,0,0,3,0,146,50,0,0
868,134,50,0,0,0,0,3,0,146,50,0,0
869,134,50,0,0,0,0,3,0,146,50,0,0
870,134,50,0,0,0,0,3,0,146,50,0,0
871,134,50,0,0,0,0,3,0,146,50,0,0
872,134,50,0,0,0,0,3,0,146,50,0,0
873,134,50,0,0,0,0,3,0,146,50,0,0
874,134,50,0,0,0,0,3,0,146,50,0,0
875,134,50,0,0,0,0,3,0,146,50,0,0
876,134,50,0,0,0,0,3,0,146,50,0,0
877,134,50,0,0,0,0,3,0,146,50,0,0
878,134,50,0,0,0,0,3,0,146,50,0,0
879,134,50,0,0,0,0,3,0,146,50,0,0
880,134,50,0,0,0,0,3,0,146,50,0,0
881,134,50,0,0,0,0,3,0,146,50,0,0
882,134,50,0,0,0,0,3,0,146,50,0,0
883,134,50,0,0,0,0,3,0,146,50,0,0
884,134,50,0,0,0,0,3,0,146,50,0,0
885,134,50,0,0,0,0,3,0,146,50,0,0
886,134,50,0,0,0,0,3,0,146,50,0,0
887,134,50,0,0,0,0,3,0,146,50,0,0
888,134,50,0,0,0,0,3,0,145,50,0,0
888,134,50,0,0,0,0,2,0,145,50,0,0
889,134,50,0,0,0,0,2,0,145,50,0,0
890,134,50,0,0,0,0,2,0,145,50,0,0
891,134,50,0,0,0,0,2,0,145,50,0,0
892,134,50,0,0,0,0,2,0,145,50,0,0
893,134,50,0,0,0,0,2,0,145,50,0,0
894,134,50,0,0,0,0,2,0,145,50,0,0
895,134,50,0,0,0,0,2,0,145,50,0,0
896,134,50,0,0,0,0,2,0,145,50,0,0
897,134,50,0,0,0,0,2,0,145,50,0,0
898,134,50,0,0,0,0,2,0,145,50,0,0
899,134,50,0,0,0,0,2,0,145,50,0,0
900,134,50,0,0,0,0,2,0,145,50,0,0
901,134,50,0,0,0,0,2,0,145,50,0,0
902,134,50,0,0,0,0,2,0,145,50,0,0
903,134,50,0,0,0,0,2,0,145,50,0,0
904,134,50,0,0,0,0,2,0,145,50,0,0
905,134,50,0,0,0,0,2,0,145,50,0,0
906,134,50,0,0,0,0,2,0,145,50,0,0
907,134,50,0,0,0,0,2,0,145,50,0,0
908,134,50,0,0,0,0,2,0,145,50,0,0
909,134,50,0,0,0,0,2,0,145,50,0,0
910,134,50,0,0,0,0,2,0,145,50,0,0
911,134,50,0,0,0,0,2,0,145,50,0,0
912,134,50,0,0,0,0,2,0,145,50,0,0
913,134,50,0,0,0,0,2,0,145,50,0,0
914,134,50,0,0,0,0,2,0,145,50,0,0
915,134,50,0,0,0,0,2,0,145,50,0,0
916,134,50,0,0,0,0,2,0,145,50,0,0
917,134,50,0,0,0,0,2,0,145,50,0,0
918,134,50,0,0,0,0,2,0,144,50,0,0
918,134,50,0,0,0,0,1,0,144,50,0,0
919,134,50,0,0,0,0,1,0,144,50,0,0
920,134,50,0,0,0,0,1,0,144,50,0,0
921,134,50,0,0,0,0,1,0,144,50,0,0
922,134,50,0,0,0,0,1,0,144,50,0,0
923,134,50,0,0,0,0,1,0,144,50,0,0
924,134,50,0,0,0,0,1,0,144,50,0,0
925,134,50,0,0,0,0,1,0,144,50,0,0
926,134,50,0,0,0,0,1,0,144,50,0,0
927,134,50,0,0,0,0,1,0,144,50,0,0
928,134,50,0,0,0,0,1,0,144,50,0,0
929,134,50,0,0,0,0,1,0,144,50,0,0
930,134,50,0,0,0,0,1,0,144,50,0,0
931,134,50,0,0,0,0,1,0,144,50,0,0
932,134,50,0,0,0,0,1,0,144,50,0,0
933,134,50,0,0,0,0,1,0,144,50,0,0
934,134,50,0,0,0,0,1,0,144,50,0,0
935,134,50,0,0,0,0,1,0,144,50,0,0
936,134,50,0,0,0,0,1,0,144,50,0,0
937,134,50,0,0,0,0,1,0,144,50,0,0
938,134,50,0,0,0,0,1,0,144,50,0,0
939,134,50,0,0,0,0,1,0,144,50,0,0
940,134,50,0,0,0,0,1,0,144,50,0,0
941,134,50,0,0,0,0,1,0,144,50,0,0
942,134,50,0,0,0,0,1,0,144,50,0,0
943,134,50,0,0,0,0,1,0,144,50,0,0
944,134,50,0,0,0,0,1,0,144,50,0,0
945,134,50,0,0,0,0,1,0,144,50,0,0
946,134,50,0,0,0,0,1,0,144,50,0,0
947,134,50,0,0,0,0,1,0,144,50,0,0
948,134,50,0,0,0,0,1,0,143,50,0,0
948,134,50,0,0,0,0,0,0,143,50,0,0
949,134,50,0,0,0,0,0,0,143,50,0,0
950,134,50,0,0,0,0,0,0,143,50,0,0
951,134,50,0,0,0,0,0,0,143,50,0,0
952,134,50,0,0,0,0,0,0,143,50,0,0
953,134,50,0,0,0,0,0,0,143,50,0,0
954,134,50,0,0,0,0,0,0,143,50,0,0
955,134,50,0,0,0,0,0,0,143,50,0,0
956,134,50,0,0,0,0,0,0,143,50,0,0
957,134,50,0,0,0,0,0,0,143,50,0,0
958,134,50,0,0,0,0,0,0,143,50,0,0
959,134,50,0,0,0,0,0,0,143,50,0,0
960,134,50,0,0,0,0,0,0,143,50,0,0
961,134,50,0,0,0,0,0,0,143,50,0,0
962,134,50,0,0,0,0,0,0,143,50,0,0
963,130,50,3,0,0,0,0,0,143,50,0,0
964,130,50,3,0,0,0,0,0,143,50,0,0
965,130,50,3,0,0,0,0,0,143,50,0,0
966,130,50,3,0,0,0,0,0,143,50,0,0
967,130,50,3,0,0,0,0,0,143,50,0,0
968,130,50,3,0,0,0,0,0,143,50,0,0
969,130,50,3,0,0,0,0,0,143,50,0,0
970,130,50,3,0,0,0,0,0,143,50,0,0
971,130,50,3,0,0,0,0,0,143,50,0,0
972,130,50,3,0,0,0,0,0,143,50,0,0
973,130,50,3,0,0,0,0,0,143,50,0,0
974,130,50,3,0,0,0,0,0,143,50,0,0
975,130,50,3,0,0,0,0,0,143,50,0,0
976,130,50,3,0,0,0,0,0,143,50,0,0
977,130,50,3,0,0,0,0,0,143,50,0,0
978,130,50,3,0,0,0,0,0,142,50,0,0
978,130,50,3,0,0,0,0,0,142,50,0,0
979,130,50,3,0,0,0,0,0,142,50,0,0
980,130,50,3,0,0,0,0,0,142,50,0,0
981,130,50,3,0,0,0,0,0,142,50,0,0
982,130,50,3,0,0,0,0,0,142,50,0,0
983,130,50,3,0,0,0,0,0,142,50,0,0
984,130,50,3,0,0,0,0,0,142,50,0,0
985,130,50,3,0,0,0,0,0,142,50,0,0
986,130,50,3,0,0,0,0,0,142,50,0,0
987,130,50,3,0,0,0,0,0,142,50,0,0
988,130,50,3,0,0,0,0,0,142,50,0,0
989,130,50,3,0,0,0,0,0,142,50,0,0
990,130,50,3,0,0,0,0,0,142,50,0,0
991,130,50,3,0,0,0,0,0,142,50,0,0
992,130,50,3,0,0,0,0,0,142,50,0,0
993,130,50,2,0,1,0,0,0,142,50,0,0
994,130,50,2,0,1,0,0,0,142,50,0,0
995,130,50,2,0,1,0,0,0,142,50,0,0
996,130,50,2,0,1,0,0,0,142,50,0,0
997,130,50,2,0,1,0,0,0,142,50,0,0
998,130,50,2,0,1,0,0,0,142,50,0,0
999,130,50,2,0,1,0,0,0,142,50,0,0
1000,130,50,2,0,1,0,0,0,142,50,0,0
1001,130,50,2,0,1,0,0,0,142,50,0,0
1002,130,50,2,0,1,0,0,0,142,50,0,0
1003,130,50,2,0,1,0,0,0,142,50,0,0
1004,130,50,2,0,1,0,0,0,142,50,0,0
1005,130,50,2,0,1,0,0,0,142,50,0,0
1006,130,50,2,0,1,0,0,0,142,50,0,0
1007,130,50,2,0,1,0,0,0,142,50,0,0
1008,130,50,2,0,1,0,0,0,142,50,0,0
1009,130,50,2,0,1,0,0,0,142,50,0,0
1010,130,50,2,0,1,0,0,0,142,50,0,0
1011,130,50,2,0,1,0,0,0,142,50,0,0
1012,130,50,2,0,1,0,0,0,142,50,0,0
1013,130,50,2,0,1,0,0,0,142,50,0,0
1014,130,50,2,0,1,0,0,0,142,50,0,0
1015,130,50,2,0,1,0,0,0,142,50,0,0
1016,130,50,2,0,1,0,0,0,142,50,0,0
1017,130,50,2,0,1,0,0,0,142,50,0,0
1018,130,50,2,0,1,0,0,0,142,50,0,0
1019,130,50,2,0,1,0,0,0,142,50,0,0
1020,130,50,2,0,1,0,0,0,142,50,0,0
1021,130,50,2,0,1,0,0,0,142,50,0,0
1022,130,50,2,0,1,0,0,0,142,50,0,0
1023,130,50,1,0,2,0,0,0,142,50,0,0
1024,130,50,1,0,2,0,0,0,142,50,0,0
1025,130,50,1,0,2,0,0,0,142,50,0,0
1026,130,50,1,0,2,0,0,0,142,50,0,0
1027,130,50,1,0,2,0,0,0,142,50,0,0
1028,130,50,1,0,2,0,0,0,142,50,0,0
1029,130,50,1,0,2,0,0,0,142,50,0,0
1030,130,50,1,0,2,0,0,0,142,50,0,0
1031,130,50,1,0,2,0,0,0,142,50,0,0
1032,130,50,1,0,2,0,0,0,142,50,0,0
1033,130,50,1,0,2,0,0,0,142,50,0,0
1034,130,50,1,0,2,0,0,0,142,50,0,0
1035,130,50,1,0,2,0,0,0,142,50,0,0
1036,130,50,1,0,2,0,0,0,142,50,0,0
1037,130,50,1,0,2,0,0,0,142,50,0,0
1038,130,50,1,0,2,0,0,0,142,50,0,0
1039,130,50,1,0,2,0,0,0,142,50,0,0
